ID,Name,Weight,Value
0010d67b,Expert Robes of Illusion,1,2449
0010d683,Expert Robes of Restoration,1,2503
0010179e,Robes of Replenishing Skull motif,1,105
00109046,Robes of Replenishing Skull motif,1,105
0010175c,Robes of Replenishing Plain,1,105
00109081,Robes of Replenishing Plain,1,105
0010cf8a,Elven Gilded Armor of Eminent Alteration,4,1117
0010cf8c,Elven Gilded Armor of Eminent Conjuring,4,1225
0010cf8e,Elven Gilded Armor of Eminent Destruction,4,1252
000ce1ae,Elven Gilded Armor of Eminent Health,4,1105
0010cf90,Elven Gilded Armor of Eminent Illusion,4,1171
0010cf92,Elven Gilded Armor of Eminent Restoration,4,1184
000fda1b,Elven Gilded Armor of Mending,4,1393
000fda1e,Elven Gilded Armor of Rejuvenation,4,972
000ce1b1,Elven Gilded Armor of the Eminent Knight,4,928
02015cc3,Vampire Armor of Extreme Conjuration,5,325
02015cbd,Vampire Armor of Extreme Destruction,5,325
000fc004,Circlet of Extreme Alchemy,2,959
000fc00a,Circlet of Extreme Alteration,2,1029
000fc02e,Circlet of Extreme Archery,2,1549
000fc010,Circlet of Extreme Conjuration,2,849
000fc016,Circlet of Extreme Destruction,2,929
000fc022,Circlet of Extreme Illusion,2,1039
000fc028,Circlet of Extreme Magicka,2,883
000fc034,Circlet of Extreme Restoration,2,754
0010d680,Master Robes,1,2298
0010177b,Robes of Extreme Alteration Skull motif,1,155
0010900c,Robes of Extreme Alteration Skull motif,1,155
0010173b,Robes of Extreme Alteration Plain,1,155
0010904d,Robes of Extreme Alteration Plain,1,155
001017b3,Robes of Extreme Conjuration Skull motif,1,155
00109012,Robes of Extreme Conjuration Skull motif,1,155
00101741,Robes of Extreme Conjuration Plain,1,155
00109053,Robes of Extreme Conjuration Plain,1,155
001017ad,Robes of Extreme Destruction Skull motif,1,155
00109018,Robes of Extreme Destruction Skull motif,1,155
00101747,Robes of Extreme Destruction Plain,1,155
00109059,Robes of Extreme Destruction Plain,1,155
001017a1,Robes of Extreme Illusion,1,155
00109024,Robes of Extreme Illusion,1,155
0010cf6b,Ebony Armor of Major Alteration,38,1974
0010cf6e,Ebony Armor of Major Conjuring,38,2064
0010cf71,Ebony Armor of Major Destruction,38,2087
000cf837,Ebony Armor of Major Health,38,1934
0010cf73,Ebony Armor of Major Illusion,38,2019
0010cf75,Ebony Armor of Major Restoration,38,2030
000fe2ec,Ebony Armor of Recuperation,38,1770
000fe2e9,Ebony Armor of Remedy,38,2040
000cf83a,Ebony Armor of the Major Knight,38,1861
000cf828,Ebony Boots of Dwindling Flames,7,796
000cf82b,Ebony Boots of Dwindling Frost,7,825
000cf82e,Ebony Boots of Dwindling Shock,7,853
0010df83,Ebony Boots of Major Stamina,7,622
000cf827,Ebony Boots of Muffling,7,380
000cf824,Ebony Boots of Strength,7,1274
000cf84d,Ebony Gauntlets of Major Alchemy,7,659
000cf862,Ebony Gauntlets of Major Archery,7,999
000cf86b,Ebony Gauntlets of Major Smithing,7,817
000cf86e,Ebony Gauntlets of Major Sure Grip,7,1047
000cf865,Ebony Gauntlets of Major Wielding,7,1034
000cf871,Ebony Helmet of Major Alchemy,10,1134
000cf874,Ebony Helmet of Major Alteration,10,1224
000cf886,Ebony Helmet of Major Archery,10,1474
000cf877,Ebony Helmet of Major Conjuring,10,1314
000cf87a,Ebony Helmet of Major Destruction,10,1337
000cf880,Ebony Helmet of Major Illusion,10,1269
000cf883,Ebony Helmet of Major Magicka,10,1155
000cf889,Ebony Helmet of Major Restoration,10,1280
000fe2ef,Ebony Helmet of Recharging,10,866
000cf88c,Ebony Helmet of Waterbreathing,10,850
000cf890,Ebony Shield of Dwindling Fire,14,1271
000cf893,Ebony Shield of Dwindling Frost,14,1300
0010dfad,Ebony Shield of Dwindling Magic,14,1124
000cf896,Ebony Shield of Dwindling Shock,14,1328
000cf88d,Ebony Shield of Major Blocking,14,1233
0010cf93,Elven Gilded Armor of Extreme Alteration,4,1179
0010cf94,Elven Gilded Armor of Extreme Conjuring,4,1299
0010cf95,Elven Gilded Armor of Extreme Destruction,4,1329
000ce1af,Elven Gilded Armor of Extreme Health,4,1228
0010cf96,Elven Gilded Armor of Extreme Illusion,4,1239
0010cf97,Elven Gilded Armor of Extreme Restoration,4,1254
000fda1f,Elven Gilded Armor of Invigoration,4,1128
000fda1c,Elven Gilded Armor of Regeneration,4,1707
000ce1b2,Elven Gilded Armor of the Noble Knight,4,1320
0010cf6c,Ebony Armor of Eminent Alteration,38,2067
0010cf6f,Ebony Armor of Eminent Conjuring,38,2175
0010cf72,Ebony Armor of Eminent Destruction,38,2202
000cf838,Ebony Armor of Eminent Health,38,2055
0010cf74,Ebony Armor of Eminent Illusion,38,2121
0010cf76,Ebony Armor of Eminent Restoration,38,2134
000fe2ea,Ebony Armor of Mending,38,2343
000fe2ed,Ebony Armor of Rejuvenation,38,1922
000cf83b,Ebony Armor of the Eminent Knight,38,1932
000cf825,Ebony Boots of Brawn,7,1432
0010df84,Ebony Boots of Eminent Stamina,7,719
000cf829,Ebony Boots of Fire Suppression,7,940
000cf82c,Ebony Boots of Frost Suppression,7,977
000cf82f,Ebony Boots of Shock Suppression,7,1014
000cf84e,Ebony Gauntlets of Eminent Alchemy,7,734
000cf863,Ebony Gauntlets of Eminent Archery,7,1160
000cf86c,Ebony Gauntlets of Eminent Smithing,7,923
000cf86f,Ebony Gauntlets of Eminent Sure Grip,7,1202
000cf866,Ebony Gauntlets of Eminent Wielding,7,1202
000cf872,Ebony Helmet of Eminent Alchemy,10,1209
000cf875,Ebony Helmet of Eminent Alteration,10,1317
000cf887,Ebony Helmet of Eminent Archery,10,1635
000cf878,Ebony Helmet of Eminent Conjuring,10,1425
000cf87b,Ebony Helmet of Eminent Destruction,10,1452
000cf881,Ebony Helmet of Eminent Illusion,10,1371
000cf884,Ebony Helmet of Eminent Magicka,10,1268
000cf88a,Ebony Helmet of Eminent Restoration,10,1384
000fe2f0,Ebony Helmet of Replenishing,10,931
000cf88e,Ebony Shield of Eminent Blocking,14,1340
000cf891,Ebony Shield of Fire Suppression,14,1415
000cf894,Ebony Shield of Frost Suppression,14,1452
0010dfae,Ebony Shield of Magic Suppression,14,1179
000cf897,Ebony Shield of Shock Suppression,14,1489
0010cf98,Glass Armor of Major Alteration,7,1374
0010cf9b,Glass Armor of Major Conjuring,7,1464
0010cf9e,Glass Armor of Major Destruction,7,1487
000d5381,Glass Armor of Major Health,7,1334
0010cfa2,Glass Armor of Major Illusion,7,1419
0010cfa5,Glass Armor of Major Restoration,7,1430
000fe2dc,Glass Armor of Recuperation,7,1170
000fe2d7,Glass Armor of Remedy,7,1440
000d5384,Glass Armor of the Major Squire,7,1216
000d5372,Glass Boots of Dwindling Flames,2,711
000d5375,Glass Boots of Dwindling Frost,2,740
000d5378,Glass Boots of Dwindling Shock,2,768
0010df74,Glass Boots of Major Sneaking,2,1570
0010df89,Glass Boots of Major Stamina,2,537
000d5371,Glass Boots of Muffling,2,295
000d536e,Glass Boots of Strength,2,1189
000d5397,Glass Gauntlets of Major Alchemy,2,574
000d53ac,Glass Gauntlets of Major Archery,2,914
000fcef4,Glass Gauntlets of Major Deft Hands,2,569
000fcef1,Glass Gauntlets of Major Lockpicking,2,535
000d53b5,Glass Gauntlets of Major Smithing,2,732
000d53bb,Glass Gauntlets of Major Sure Grip,2,949
000d53af,Glass Gauntlets of Major Wielding,2,949
000d53dd,Glass Shield of Dwindling Fire,6,971
000d53e0,Glass Shield of Dwindling Frost,6,1000
0010dfb3,Glass Shield of Dwindling Magic,6,824
000d53e3,Glass Shield of Dwindling Shock,6,1028
000d53da,Glass Shield of Major Blocking,6,933
0010cf6d,Ebony Armor of Extreme Alteration,38,2129
0010cf70,Ebony Armor of Extreme Conjuring,38,2249
0010cf78,Ebony Armor of Extreme Destruction,38,2279
000cf839,Ebony Armor of Extreme Health,38,2178
0010cf79,Ebony Armor of Extreme Illusion,38,2189
0010cf77,Ebony Armor of Extreme Restoration,38,2204
000fe2ee,Ebony Armor of Invigoration,38,2078
000fe2eb,Ebony Armor of Regeneration,38,2657
000cf83c,Ebony Armor of the Noble Knight,38,1979
0010df85,Ebony Boots of Extreme Stamina,7,817
000cf82a,Ebony Boots of Fire Abatement,7,1088
000cf82d,Ebony Boots of Frost Abatement,7,1133
000cf830,Ebony Boots of Shock Abatement,7,1179
000cf826,Ebony Boots of the Ox,7,1592
000cf84f,Ebony Gauntlets of Extreme Alchemy,7,784
000cf864,Ebony Gauntlets of Extreme Archery,7,1324
000cf86d,Ebony Gauntlets of Extreme Smithing,7,994
000cf870,Ebony Gauntlets of Extreme Sure Grip,7,1374
000cf867,Ebony Gauntlets of Extreme Wielding,7,1374
000cf873,Ebony Helmet of Extreme Alchemy,10,1259
000cf876,Ebony Helmet of Extreme Alteration,10,1379
000cf888,Ebony Helmet of Extreme Archery,10,1799
000cf879,Ebony Helmet of Extreme Conjuring,10,1499
000cf87c,Ebony Helmet of Extreme Destruction,10,1529
000cf882,Ebony Helmet of Extreme Illusion,10,1439
000cf885,Ebony Helmet of Extreme Magicka,10,1383
000cf88b,Ebony Helmet of Extreme Restoration,10,1454
000fe2f1,Ebony Helmet of Resurgence,10,998
000cf88f,Ebony Shield of Extreme Blocking,14,1449
000cf892,Ebony Shield of Fire Abatement,14,1563
000cf895,Ebony Shield of Frost Abatement,14,1608
0010dfaf,Ebony Shield of Magic Abatement,14,1263
000cf898,Ebony Shield of Shock Abatement,14,1654
0010cf99,Glass Armor of Eminent Alteration,7,1467
0010cf9c,Glass Armor of Eminent Conjuring,7,1575
000d5382,Glass Armor of Eminent Health,7,1455
0010cfa3,Glass Armor of Eminent Illusion,7,1521
0010cfa6,Glass Armor of Eminent Restoration,7,1534
000fe2d8,Glass Armor of Mending,7,1743
000fe2dd,Glass Armor of Rejuvenation,7,1322
000d5385,Glass Armor of the Eminent Knight,7,1278
0010cfa0,Glass Armorof Eminent Destruction,7,1602
000d536f,Glass Boots of Brawn,2,1347
0010df75,Glass Boots of Eminent Sneaking,2,1876
0010df8a,Glass Boots of Eminent Stamina,2,634
000d5373,Glass Boots of Fire Suppression,2,855
000d5376,Glass Boots of Frost Suppression,2,892
000d5379,Glass Boots of Shock Suppression,2,929
000d5398,Glass Gauntlets of Eminent Alchemy,2,649
000d53ad,Glass Gauntlets of Eminent Archery,2,1075
000fcef5,Glass Gauntlets of Eminent Deft Hands,2,654
000fcef2,Glass Gauntlets of Eminent Lockpicking,2,612
000d53b6,Glass Gauntlets of Eminent Smithing,2,838
000d53bc,Glass Gauntlets of Eminent Sure Grip,2,1117
000d53b0,Glass Gauntlets of Eminent Wielding,2,1117
000d53db,Glass Shield of Eminent Blocking,6,1040
000d53de,Glass Shield of Fire Suppression,6,1115
000d53e1,Glass Shield of Frost Suppression,6,1152
0010dfb4,Glass Shield of Magic Suppression,6,879
000d53e4,Glass Shield of Shock Suppression,6,1189
02015cc4,Vampire Armor of Peerless Conjuration,5,375
02015cbe,Vampire Armor of Peerless Destruction,5,375
000fc005,Circlet of Peerless Alchemy,2,1036
000fc00b,Circlet of Peerless Alteration,2,1124
000fc02f,Circlet of Peerless Archery,2,1715
000fc011,Circlet of Peerless Conjuration,2,962
000fc017,Circlet of Peerless Destruction,2,1047
000fc023,Circlet of Peerless Illusion,2,1143
000fc029,Circlet of Peerless Magicka,2,999
000fc035,Circlet of Peerless Restoration,2,861
0010d66f,Master Robes of Alteration,1,3373
0010d675,Master Robes of Conjuration,1,3582
0010d678,Master Robes of Destruction,1,3612
0010d67c,Master Robes of Illusion,1,3492
0010d684,Master Robes of Restoration,1,3701
0010177c,Robes of Peerless Alteration Skull motif,1,205
0010900d,Robes of Peerless Alteration Skull motif,1,205
0010173c,Robes of Peerless Alteration Plain,1,205
0010904e,Robes of Peerless Alteration Plain,1,205
001017b2,Robes of Peerless Conjuration Skull motif,1,205
00109013,Robes of Peerless Conjuration Skull motif,1,205
00101742,Robes of Peerless Conjuration Plain,1,205
00109054,Robes of Peerless Conjuration Plain,1,205
001017ac,Robes of Peerless Destruction Skull motif,1,205
00109019,Robes of Peerless Destruction Skull motif,1,205
00101748,Robes of Peerless Destruction Plain,1,205
0010905a,Robes of Peerless Destruction Plain,1,205
001017a0,Robes of Peerless Illusion,1,205
00109025,Robes of Peerless Illusion,1,205
0010179d,Robes of Resurgence Skull motif,1,155
00109045,Robes of Resurgence Skull motif,1,155
0010175d,Robes of Resurgence Plain,1,155
00109080,Robes of Resurgence Plain,1,155
0010cf3f,Dragonplate Armor of Eminent Alteration,40,2692
0010cf41,Dragonplate Armor of Eminent Conjuring,40,2800
0010cf44,Dragonplate Armor of Eminent Destruction,40,2827
000d7a26,Dragonplate Armor of Eminent Health,40,2680
0010cf46,Dragonplate Armor of Eminent Illusion,40,2746
0010cf49,Dragonplate Armor of Eminent Restoration,40,2759
000fe2f5,Dragonplate Armor of Mending,40,2968
000fe2f8,Dragonplate Armor of Rejuvenation,40,2547
000d7a29,Dragonplate Armor of the Eminent Knight,40,2557
000d7a1c,Dragonplate Boots of Brawn,8,1582
0010df7a,Dragonplate Boots of Eminent Stamina,8,869
000d7a20,Dragonplate Boots of Fire Suppression,8,1090
000d7a23,Dragonplate Boots of Frost Suppression,8,1127
000d7a1f,Dragonplate Boots of Muffling,8,530
000d7a95,Dragonplate Boots of Shock Suppression,8,1164
000d7a3c,Dragonplate Gauntlets of Eminent Alchemy,8,884
000d7a51,Dragonplate Gauntlets of Eminent Archery,8,1310
000d7a5a,Dragonplate Gauntlets of Eminent Smithing,8,1073
000d7a5d,Dragonplate Gauntlets of Eminent Sure Grip,8,1352
000d7a54,Dragonplate Gauntlets of Eminent Wielding,8,1352
000d7a60,Dragonplate Helmet of Eminent Alchemy,8,1509
000d7a63,Dragonplate Helmet of Eminent Alteration,8,1617
000d7a75,Dragonplate Helmet of Eminent Archery,8,1935
000d7a66,Dragonplate Helmet of Eminent Conjuring,8,1725
000d7a69,Dragonplate Helmet of Eminent Destruction,8,1752
000d7a6f,Dragonplate Helmet of Eminent Illusion,8,1671
000d7a72,Dragonplate Helmet of Eminent Magicka,8,1568
000d7a78,Dragonplate Helmet of Eminent Restoration,8,1684
000fe2f2,Dragonplate Helmet of Replenishing,8,1231
000d7a7b,Dragonplate Helmet of Waterbreathing,8,1150
000d7a7c,Dragonplate Shield of Eminent Blocking,15,1640
000d7a7f,Dragonplate Shield of Fire Suppression,15,1715
000d7a82,Dragonplate Shield of Frost Suppression,15,1752
0010dfa4,Dragonplate Shield of Magic Suppression,15,1479
000d7a85,Dragonplate Shield of Shock Suppression,15,1789
0010cf9a,Glass Armor of Extreme Alteration,7,1529
0010cf9d,Glass Armor of Extreme Conjuring,7,1649
0010cfa1,Glass Armor of Extreme Destruction,7,1679
000d5383,Glass Armor of Extreme Health,7,1578
0010cfa4,Glass Armor of Extreme Illusion,7,1589
0010cfa7,Glass Armor of Extreme Restoration,7,1604
000fe2de,Glass Armor of Invigoration,7,1478
000fe2d9,Glass Armor of Regeneration,7,2057
000fe2df,Glass Armor of Resurgence (mislabelled),2,698
000d5386,Glass Armor of the Noble Knight,7,1320
0010df76,Glass Boots of Extreme Sneaking,2,2188
0010df8b,Glass Boots of Extreme Stamina,2,732
000d5374,Glass Boots of Fire Abatement,2,1003
000d5377,Glass Boots of Frost Abatement,2,1048
000d537a,Glass Boots of Shock Abatement,2,1094
000d5370,Glass Boots of the Ox,2,1507
000d5399,Glass Gauntlets of Extreme Alchemy,2,699
000d53ae,Glass Gauntlets of Extreme Archery,2,1239
000fcef6,Glass Gauntlets of Extreme Deft Hands,2,739
000fcef3,Glass Gauntlets of Extreme Lockpicking,2,689
000d53b7,Glass Gauntlets of Extreme Smithing,2,909
000d53bd,Glass Gauntlets of Extreme Sure Grip,2,1289
000d53b1,Glass Gauntlets of Extreme Wielding,2,1289
000d53c0,Glass Helmet of Extreme Alchemy,2,959
000d53c3,Glass Helmet of Extreme Alteration,2,1079
000d53d5,Glass Helmet of Extreme Archery,2,1499
000d53c6,Glass Helmet of Extreme Conjuring,2,1199
000d53c9,Glass Helmet of Extreme Destruction,2,1229
000d53cf,Glass Helmet of Extreme Illusion,2,1139
000d53d2,Glass Helmet of Extreme Magicka,2,1083
000d53d8,Glass Helmet of Extreme Restoration,2,1154
000d53dc,Glass Shield of Extreme Blocking,6,1149
000d53df,Glass Shield of Fire Abatement,6,1263
000d53e2,Glass Shield of Frost Abatement,6,1308
0010dfb5,Glass Shield of Magic Abatement,6,963
000d53e5,Glass Shield of Shock Abatement,6,1354
0010cf4c,Dragonplate Armor of Extreme Alteration,40,2754
0010cf42,Dragonplate Armor of Extreme Conjuring,40,2874
0010cf4d,Dragonplate Armor of Extreme Destruction,40,2904
000d7a27,Dragonplate Armor of Extreme Health,40,2803
0010cf47,Dragonplate Armor of Extreme Illusion,40,2814
0010cf4a,Dragonplate Armor of Extreme Restoration,40,2829
000fe2f9,Dragonplate Armor of Invigoration,40,2703
000fe2f6,Dragonplate Armor of Regeneration,40,3282
000d7a2a,Dragonplate Armor of the Noble Knight,40,2604
0010df7b,Dragonplate Boots of Extreme Stamina,8,967
000d7a21,Dragonplate Boots of Fire Abatement,8,1238
000d7a24,Dragonplate Boots of Frost Abatement,8,1283
000d7a96,Dragonplate Boots of Shock Abatement,8,1329
000d7a1d,Dragonplate Boots of the Ox,8,1742
000d7a3d,Dragonplate Gauntlets of Extreme Alchemy,8,934
000d7a52,Dragonplate Gauntlets of Extreme Archery,8,1474
000d7a5b,Dragonplate Gauntlets of Extreme Smithing,8,1144
000d7a5e,Dragonplate Gauntlets of Extreme Sure Grip,8,1524
000d7a55,Dragonplate Gauntlets of Extreme Wielding,8,1524
000d7a61,Dragonplate Helmet of Extreme Alchemy,8,1559
000d7a64,Dragonplate Helmet of Extreme Alteration,8,1679
000d7a76,Dragonplate Helmet of Extreme Archery,8,2099
000d7a67,Dragonplate Helmet of Extreme Conjuring,8,1799
000d7a6a,Dragonplate Helmet of Extreme Destruction,8,1829
000d7a70,Dragonplate Helmet of Extreme Illusion,8,1739
000d7a73,Dragonplate Helmet of Extreme Magicka,8,1683
000d7a79,Dragonplate Helmet of Extreme Restoration,8,1754
000fe2f3,Dragonplate Helmet of Resurgence,8,1298
000d7a7d,Dragonplate Shield of Extreme Blocking,15,1749
000d7a80,Dragonplate Shield of Fire Abatement,15,1863
000d7a83,Dragonplate Shield of Frost Abatement,15,1908
0010dfa5,Dragonplate Shield of Magic Abatement,15,1563
000d7a86,Dragonplate Shield of Shock Abatement,15,1954
0010cf40,Dragonplate Armor of Peerless Alteration,40,2849
0010cf43,Dragonplate Armor of Peerless Conjuring,40,2987
0010cf45,Dragonplate Armor of Peerless Destruction,40,3022
000d7a28,Dragonplate Armor of Peerless Health,40,2928
0010cf48,Dragonplate Armor of Peerless Illusion,40,2918
0010cf4b,Dragonplate Armor of Peerless Restoration,40,2936
000fe2fa,Dragonplate Armor of Renewal,40,2864
000fe2f7,Dragonplate Armor of Revival,40,3604
000d7a2b,Dragonplate Armor of the Peerless Knight,40,2677
000d7a97,Dragonplate Boots of Grounding,8,1496
0010df7c,Dragonplate Boots of Peerless Stamina,8,1067
000d7a22,Dragonplate Boots of the Firewalker,8,1388
000d7a1e,Dragonplate Boots of the Mammoth,8,1904
000d7a25,Dragonplate Boots of Warmth,8,1442
000d7a3e,Dragonplate Gauntlets of Peerless Alchemy,8,1011
000d7a53,Dragonplate Gauntlets of Peerless Archery,8,1640
000d7a5c,Dragonplate Gauntlets of Peerless Smithing,8,1253
000d7a5f,Dragonplate Gauntlets of Peerless Sure Grip,8,1698
000d7a56,Dragonplate Gauntlets of Peerless Wielding,8,1698
000d7a74,Dragonplate Helmet of Extreme Magicka (Mislabelled),8,1799
000d7a62,Dragonplate Helmet of Peerless Alchemy,8,1636
000d7a65,Dragonplate Helmet of Peerless Alteration,8,1774
000d7a77,Dragonplate Helmet of Peerless Archery,8,2265
000d7a68,Dragonplate Helmet of Peerless Conjuring,8,1725
000d7a6b,Dragonplate Helmet of Peerless Destruction,8,1947
000d7a71,Dragonplate Helmet of Peerless Illusion,8,1843
000d7a7a,Dragonplate Helmet of Peerless Restoration,8,1861
000fe2f4,Dragonplate Helmet of Recovery,8,1367
000d7a87,Dragonplate Shield of Grounding,15,2121
0010dfa6,Dragonplate Shield of Nullification,15,1619
000d7a7e,Dragonplate Shield of Peerless Blocking,15,1860
000d7a81,Dragonplate Shield of the Firewalker,15,2013
000d7a84,Dragonplate Shield of Warmth,15,2067
0010cf4e,Dragonscale Armor of Eminent Alteration,10,2067
0010cf51,Dragonscale Armor of Eminent Conjuring,10,2175
000d79ba,Dragonscale Armor of Eminent Health,10,2055
0010cf57,Dragonscale Armor of Eminent Illusion,10,2121
0010cf5a,Dragonscale Armor of Eminent Restoration,10,2134
000fe2e0,Dragonscale Armor of Mending,10,2343
000fe2e3,Dragonscale Armor of Rejuvenation,10,1922
000d79bd,Dragonscale Armor of the Eminent Knight,10,1878
